doc,start,end,surfaceform,class,link,
118,1845,1856,Rundfunkrat,Organisation,http://de.dbpedia.org/resource/Rundfunkrat,
118,1956,1962,Bayern,Location,http://de.dbpedia.org/resource/Bayern,
118,1824,1832,November,Misc,http://de.dbpedia.org/resource/November,
118,2055,2058,ZDF,Organisation,http://de.dbpedia.org/resource/ZDF,
118,2075,2102,rbb-Intendantin Dagmar Reim,Person,NIL,
118,74,100,Kunstmäzen Heinz Berggruen,Person,http://de.dbpedia.org/resource/Heinz_Berggruen,
118,125,128,rbb,Organisation,http://de.dbpedia.org/resource/Rundfunk_Berlin-Brandenburg,
118,1360,1363,rbb,Organisation,http://de.dbpedia.org/resource/Rundfunk_Berlin-Brandenburg,
118,1914,1917,rbb,Organisation,http://de.dbpedia.org/resource/Rundfunk_Berlin-Brandenburg,
118,197,205,Mai 2012,Misc,NIL,
118,518,531,Michael Schon,Person,NIL,
118,784,816,Regierungssprecher Thomas Braune,Person,NIL,
118,837,848,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
118,1384,1406,Christoph Singelnstein,Person,NIL,
118,989,1005,Flughafendebakel,Misc,NIL,
119,43,71,Berlin Fashion Film Festival,Event,NIL,
119,202,223,Open-Air Fashion Show,Event,NIL,
119,233,254,Badeschiff in Treptow,Location,NIL,
119,268,278,Lady Gagas,Person,http://de.dbpedia.org/resource/Lady_Gaga,
119,384,394,Lady Gagas,Person,http://de.dbpedia.org/resource/Lady_Gaga,
119,291,307,Charlie Le Mindu,Person,NIL,
119,413,429,Charlie Le Mindu,Person,NIL,
119,455,476,Badeschiff in Treptow,Location,NIL,
120,116,126,Haasenburg,Location,http://de.dbpedia.org/resource/Haasenburg,
120,257,260,SED,Organisation,http://de.dbpedia.org/resource/Au%C3%9Fenpolitische_Kommission_(SED),
120,511,533,17. Juni vor 60 Jahren,Event,http://de.dbpedia.org/resource/Aufstand_des_17._Juni,
120,555,565,Mauerfalls,Event,http://de.dbpedia.org/resource/Mauerfall,
120,620,653,Berliner Friedhof Seestraße,Location,http://de.dbpedia.org/resource/Urnenfriedhof_Seestra%C3%9Fe,
120,716,745,Bundeskanzlerin Angela Merkel,Person,http://de.dbpedia.org/resource/Angela_Merkel,
120,1022,1035,17. Juni 1953,Event,http://de.dbpedia.org/resource/Aufstand_des_17._Juni,
120,1045,1048,DDR,Location,http://de.dbpedia.org/resource/Deutsche_Demokratische_Republik,
120,1222,1235,DDR-Regierung,Location,http://de.dbpedia.org/resource/Ministerrat_der_DDR,
120,1361,1367,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
120,1387,1398,Stalinallee,Location,http://de.dbpedia.org/resource/Karl-Marx-Allee,
120,1414,1433,Brandenburg / Havel,Location,NIL,
120,1495,1520,Brandenburger Stadtarchiv,Organisation,NIL,
120,1607,1628,Friedrich Karl Grasow,Person,NIL,
120,1715,1731,Marianne Domnick,Person,NIL,
120,1736,1751,Manfred Lutzens,Person,NIL,
120,2174,2194,Neustädtischen Markt,Location,NIL,
120,2607,2627,Neustädtischen Markt,Location,NIL,
120,2155,2167,Stadtzentrum,Location,http://de.dbpedia.org/resource/Berlin-Mitte,
121,164,167,ICC,Location,http://de.dbpedia.org/resource/Internationales_Congress_Centrum_Berlin,
121,187,191,Euro,Misc,http://de.dbpedia.org/resource/Euro,
121,282,299,Haasenburg-Heimen,Location,http://de.dbpedia.org/resource/Haasenburg,
121,469,495,Staatsanwaltschaft Cottbus,Organisation,NIL,
121,502,519,Potsdamer Landtag,Organisation,http://de.dbpedia.org/resource/Potsdamer_Stadtschloss,
121,653,692,Jugendzentrum der Haasenburg GmbH,Organisation,http://de.dbpedia.org/resource/Haasenburg,
121,697,713,Neuendorf am See,Location,http://de.dbpedia.org/resource/Neuendorf_am_See,
121,1261,1271,Haasenburg,Location,http://de.dbpedia.org/resource/Haasenburg,
121,1642,1652,Haasenburg,Location,http://de.dbpedia.org/resource/Haasenburg,
122,18,24,Lieske,Person,NIL,
122,35,54,Brandenburg Aktuell,Work,http://de.dbpedia.org/resource/Brandenburg_aktuell,
122,321,327,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
122,387,397,Tiergarten,Location,http://de.dbpedia.org/resource/Berlin-Tiergarten,
122,360,383,Rede an der Siegessäule,Event,NIL,
122,500,512,Barack Obama,Person,http://de.dbpedia.org/resource/Barack_Obama,
122,762,782,Krieg in Afghanistan,Event,http://de.dbpedia.org/resource/Krieg_in_Afghanistan_seit_2001,
123,4,11,Landtag,Organisation,http://de.dbpedia.org/resource/Landtag,
123,23,30,Oktober,Misc,http://de.dbpedia.org/resource/Oktober,
123,328,355,Auditorium Friedrichstrasse,Location,NIL,
123,487,544,Deutschen Islamkonferenz,Event,http://de.dbpedia.org/resource/Deutsche_Islamkonferenz,
123,744,752,Ostkreuz,Location,http://de.dbpedia.org/resource/Ostkreuz,
123,308,322,Islamkonferenz,Event,http://de.dbpedia.org/resource/Deutsche_Islamkonferenz,
123,607,618,Lichtenberg,Location,http://de.dbpedia.org/resource/Lichtenberg,
123,758,769,Lichtenberg,Location,http://de.dbpedia.org/resource/Lichtenberg,
123,594,602,Ostkreuz,Location,http://de.dbpedia.org/resource/Ostkreuz,
123,811,822,Rummelsburg,Location,http://de.dbpedia.org/resource/Berlin-Rummelsburg,
123,1017,1024,Potsdam,Location,http://de.dbpedia.org/resource/Postdam,
123,1069,1099,Neue Palais im Park Sanssouci,Location,NIL,
124,25,53,Design-Festival in Tempelhof,Event,NIL,
124,135,139,Euro,Misc,http://de.dbpedia.org/resource/Euro,
124,362,376,Before Sunrise,Work,http://de.dbpedia.org/resource/Before_Sunrise,
124,294,300,Céline,Person,NIL,
124,470,476,Céline,Person,NIL,
124,1382,1388,Céline,Person,NIL,
124,1950,1956,Céline,Person,NIL,
124,2116,2122,Céline,Person,NIL,
124,320,325,Jesse,Person,NIL,
124,481,486,Jesse,Person,NIL,
124,580,585,Jesse,Person,NIL,
124,1372,1377,Jesse,Person,NIL,
124,1940,1945,Jesse,Person,NIL,
124,561,573,Griechenland,Location,http://de.dbpedia.org/resource/Griechenland,
124,622,625,USA,Location,http://de.dbpedia.org/resource/Vereinigte_Staaten,
124,1590,1596,Helium,Misc,http://de.dbpedia.org/resource/Helium,
124,1605,1615,Sauerstoff,Misc,http://de.dbpedia.org/resource/Sauerstoff-Isotopenstufe,
124,2429,2444,Before Midnight,Work,http://de.dbpedia.org/resource/Before_Midnight,
125,183,193,Strohdehne,Location,NIL,
125,237,251,Marc Langebeck,Person,http://de.dbpedia.org/resource/Marc_Langebeck,
125,845,851,Hektar,Misc,http://de.dbpedia.org/resource/Hektar,
125,869,873,Euro,Misc,http://de.dbpedia.org/resource/Euro,
125,290,299,Landwirte,Misc,http://de.dbpedia.org/resource/Landwirt,
125,508,517,Landwirte,Misc,http://de.dbpedia.org/resource/Landwirt,
125,901,910,Landwirte,Misc,http://de.dbpedia.org/resource/Landwirt,
126,84,100,Kraftwerk Moabit,Organisation,http://de.dbpedia.org/resource/Kraftwerk_Berlin-Moabit,
126,303,331,Zeit des Nationalsozialismus,Misc,http://de.dbpedia.org/resource/Zeit_des_Nationalsozialismus,
126,601,608,NS-Zeit,Misc,http://de.dbpedia.org/resource/Zeit_des_Nationalsozialismus,
126,857,864,NS-Zeit,Misc,http://de.dbpedia.org/resource/Zeit_des_Nationalsozialismus,
126,669,679,Bebelplatz,Location,http://de.dbpedia.org/resource/Bebelplatz,
126,889,899,Schöneberg,Location,http://de.dbpedia.org/resource/Sch%C3%B6neberg,
126,915,944,Sozialdemokrat Julius Leber,Person,http://de.dbpedia.org/resource/Julius_Leber,
126,1098,1136,Friedhof der Nervenklinik in Wittenau,Location,http://de.dbpedia.org/resource/Bahnhof_Berlin_Karl-Bonhoeffer-Nervenklinik,
126,1400,1440,Schriftstellerin Elfriede Brüning,Person,http://de.dbpedia.org/resource/Elfriede_Br%C3%BCning,
126,1520,1550,Opernplatz in Berlin,Location,http://de.dbpedia.org/resource/Bebelplatz,
126,1479,1496,Bücherverbrennung,Event,http://de.dbpedia.org/resource/B%C3%BCcherverbrennung,
126,275,281,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
126,581,587,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
126,811,817,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
127,21,28,Spandau,Location,http://de.dbpedia.org/resource/Spandau,
127,110,128,Staatsanwaltschaft,Organisation,http://de.dbpedia.org/resource/Staatsanwaltschaft_(Deutschland),
127,200,242,Star-Architekten Meinhard von Gerkan,Person,http://de.dbpedia.org/resource/Meinhard_von_Gerkan,
127,2570,2582,Herr Mehdorn,Person,http://de.dbpedia.org/resource/Hartmut_Mehdorn,
127,296,299,BER,Location,http://de.dbpedia.org/resource/BER,
127,2780,2792,Herr Mehdorn,Person,http://de.dbpedia.org/resource/Hartmut_Mehdorn,
127,765,768,BER,Location,http://de.dbpedia.org/resource/BER,
127,3040,3055,Hartmut Mehdorn,Person,http://de.dbpedia.org/resource/Hartmut_Mehdorn,
127,309,338,Flughafenchef Hartmut Mehdorn,Person,http://de.dbpedia.org/resource/Hartmut_Mehdorn,
127,378,393,Hartmut Mehdorn,Person,http://de.dbpedia.org/resource/Hartmut_Mehdorn,
127,442,457,SPRINT-Programm,Misc,NIL,
127,741,753,Chef Mehdorn,Person,http://de.dbpedia.org/resource/Hartmut_Mehdorn,
127,650,692,Internetseite der Flughafen-Gesellschaft,Misc,NIL,
127,1310,1317,Mehdorn,Person,http://de.dbpedia.org/resource/Hartmut_Mehdorn,
127,1325,1338,Sprint-Campus,Location,NIL,
127,1399,1408,Hauptpier,Location,NIL,
127,941,948,Mehdorn,Person,http://de.dbpedia.org/resource/Hartmut_Mehdorn,
127,1561,1568,Mehdorn,Person,http://de.dbpedia.org/resource/Hartmut_Mehdorn,
127,2141,2148,Mehdorn,Person,http://de.dbpedia.org/resource/Hartmut_Mehdorn,
127,2291,2298,Mehdorn,Person,http://de.dbpedia.org/resource/Hartmut_Mehdorn,
127,1860,1867,Februar,Misc,http://de.dbpedia.org/resource/Februar,
127,2336,2341,Senat,Organisation,http://de.dbpedia.org/resource/Senat,
128,5,48,Ex-Ministerpräsident Manfred Stolpe,Person,http://de.dbpedia.org/resource/Manfred_Stolpe,
128,79,93,Hasso Plattner,Person,http://de.dbpedia.org/resource/Hasso_Plattner,
128,114,120,Murphy,Person,http://de.dbpedia.org/resource/Philip_D._Murphy,
128,633,639,Murphy,Person,http://de.dbpedia.org/resource/Philip_D._Murphy,
128,1691,1697,Murphy,Person,http://de.dbpedia.org/resource/Philip_D._Murphy,
128,275,292,Phillip D. Murphy,Person,http://de.dbpedia.org/resource/Philip_D._Murphy,
128,504,517,Philip Murphy,Person,http://de.dbpedia.org/resource/Philip_D._Murphy,
128,138,143,Tammi,Person,NIL,
128,860,865,Tammi,Person,NIL,
128,314,320,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
128,909,915,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
128,1090,1096,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
128,1606,1612,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
128,2167,2173,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
128,2280,2286,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
128,764,768,Emma,Person,NIL,
128,770,773,Sam,Person,NIL,
128,775,779,Josh,Person,NIL,
128,781,788,Charlie,Person,NIL,
128,827,841,Hertha-Trikots,Product,NIL,
128,926,937,Deutschland,Location,http://de.dbpedia.org/resource/Deutschland,
128,2371,2382,Deutschland,Location,http://de.dbpedia.org/resource/Deutschland,
128,951,968,Frankfurt am Main,Location,http://de.dbpedia.org/resource/Frankfurt_am_Main,
128,1350,1367,Frankfurt am Main,Location,http://de.dbpedia.org/resource/Frankfurt_am_Main,
128,983,990,Harvard,Organisation,http://de.dbpedia.org/resource/Harvard,
128,1382,1389,Harvard,Organisation,http://de.dbpedia.org/resource/Harvard,
128,1488,1493,Obama,Person,http://de.dbpedia.org/resource/Barack_Obama,
128,2001,2006,Obama,Person,http://de.dbpedia.org/resource/Barack_Obama,
128,1824,1840,Wikileaks-Affäre,Event,http://de.dbpedia.org/resource/WikiLeaks,
128,1844,1864,Angela Teflon Merkel,Person,http://de.dbpedia.org/resource/Angela_Merkel,
129,47,58,rbb AKTUELL,Work,http://de.dbpedia.org/resource/RBB_Aktuell,
129,117,121,Euro,Misc,http://de.dbpedia.org/resource/Euro,
129,94,100,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
129,435,441,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
129,590,596,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
129,839,845,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
129,331,342,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
129,477,488,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
129,1120,1131,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
129,980,996,Senator Nussbaum,Person,http://de.dbpedia.org/resource/Ulrich_Nu%C3%9Fbaum,
130,95,111,Leipziger Straße,Location,http://de.dbpedia.org/resource/Leipziger_Platz,
130,123,135,Berlin-Mitte,Location,http://de.dbpedia.org/resource/Berlin-Mitte,
130,123,129,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
130,447,453,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
130,1774,1780,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
130,2453,2459,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
130,598,601,BER,Location,http://de.dbpedia.org/resource/BER,
130,603,613,Staatsoper,Location,http://de.dbpedia.org/resource/Staatsoper,
130,618,621,U-5,Location,http://de.dbpedia.org/resource/U-Bahnline_5_(Berlin),
130,735,741,Müller,Person,http://de.dbpedia.org/resource/Michael_M%C3%BCller_(Berlin),
130,1179,1185,Müller,Person,http://de.dbpedia.org/resource/Michael_M%C3%BCller_(Berlin),
130,2934,2942,Nussbaum,Person,http://de.dbpedia.org/resource/Ulrich_Nu%C3%9Fbaum,
130,2030,2036,Müller,Person,http://de.dbpedia.org/resource/Michael_M%C3%BCller_(Berlin),
130,663,669,Pankow,Location,http://de.dbpedia.org/resource/Pankow,
130,1654,1702,Tempelhofer Feld,Location,http://de.dbpedia.org/resource/Tempelhofer_Feld,
130,1716,1732,Landesbibliothek,Location,http://de.dbpedia.org/resource/Zentral-_und_Landesbibliothek_Berlin,
130,2104,2115,IBA Impulse,Work,NIL,
130,2847,2850,ZLB,Location,http://de.dbpedia.org/resource/Zentral-_und_Landesbibliothek_Berlin,
130,2904,2908,Euro,Misc,http://de.dbpedia.org/resource/Euro,
130,3210,3214,Euro,Misc,http://de.dbpedia.org/resource/Euro,
130,3431,3435,Euro,Misc,http://de.dbpedia.org/resource/Euro,
131,56,61,Lauer,Person,http://de.dbpedia.org/resource/Christopher_Lauer,
131,170,186,Piraten-Fraktion,Organisation,http://de.dbpedia.org/resource/Piratenpartei,
131,305,326,Berliner Energietisch,Event,NIL,
131,464,488,Energienetz-Gesellschaft,Organisation,NIL,
131,497,515,Stromnetz-Rückkauf,Event,NIL,
131,380,394,Volksentscheid,Event,NIL,
131,986,1008,Tag der Bundestagswahl,Event,NIL,
131,918,932,Volksentscheid,Event,NIL,
131,1465,1469,Euro,Misc,http://de.dbpedia.org/resource/Euro,
131,305,311,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
131,1477,1483,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
131,2269,2275,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
131,2311,2317,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
131,1516,1526,Vattenfall,Organisation,http://de.dbpedia.org/resource/Vattenfall,
131,1583,1586,SPD,Organisation,http://de.dbpedia.org/resource/Sozialdemokratische_Partei_Deutschlands,
131,1664,1678,Landeshaushalt,Misc,http://de.dbpedia.org/resource/Haushaltsplan,
131,1925,1937,Niederlanden,Location,http://de.dbpedia.org/resource/Niederlande,
131,2476,2479,CDU,Organisation,NIL,
132,212,230,Potsdamer Siedlung,Location,NIL,
132,266,269,Mai,Misc,http://de.dbpedia.org/resource/Mai,
132,383,392,Kreuzberg,Location,http://de.dbpedia.org/resource/Berlin-Kreuzberg,
132,397,402,Mitte,Location,http://de.dbpedia.org/resource/Berlin-Mitte,
132,445,455,Vattenfall,Organisation,http://de.dbpedia.org/resource/Vattenfall,
132,994,1005,Campus Buch,Location,http://de.dbpedia.org/resource/Campus_Berlin-Buch,
132,1059,1080,Max Delbrück Centrums,Location,http://de.dbpedia.org/resource/Max-Delbr%C3%BCck-Centrum_f%C3%BCr_Molekulare_Medizin,
132,1118,1140,Physiologen Max Rubner,Person,http://de.dbpedia.org/resource/Max_Rubner,
132,1277,1291,Johanna Quandt,Person,http://de.dbpedia.org/resource/Johanna_Quandt,
132,1316,1327,Eisbär Knut,Misc,http://de.dbpedia.org/resource/Knut_(Eisb%C3%A4r),
133,140,150,GEW Berlin,Organisation,NIL,
133,340,372,Deutschen Gewerkschaftsbundes,Organisation,http://de.dbpedia.org/resource/Deutscher_Gewerkschaftsbund,
133,374,377,DGB,Organisation,http://de.dbpedia.org/resource/Deutscher_Gewerkschaftsbund,
133,144,150,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
133,383,389,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
133,415,421,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
133,390,401,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
133,426,437,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
133,286,299,Dieter Pienky,Person,NIL,
133,470,479,IG Metall,Organisation,http://de.dbpedia.org/resource/IG_Metall,
133,1074,1077,EUR,Misc,http://de.dbpedia.org/resource/Euro,
133,1657,1663,1. Mai,Event,http://de.dbpedia.org/resource/Erster_Mai,
133,1735,1745,Nazizeiten,Misc,NIL,
133,1796,1801,Nazis,Misc,NIL,
134,486,503,Präsidenten Obama,Person,http://de.dbpedia.org/resource/Barack_Obama,
134,222,228,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
134,686,693,Potsdam,Location,http://de.dbpedia.org/resource/Postdam,
134,458,464,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
134,819,833,Park Sanssouci,Location,http://de.dbpedia.org/resource/Sanssouci,
134,848,896,Brandenburgs Ministerpräsident Matthias Platzeck,Person,NIL,
134,442,448,Murphy,Person,http://de.dbpedia.org/resource/Philip_D._Murphy,
134,389,393,Juli,Misc,http://de.dbpedia.org/resource/Juli,
134,676,682,Murphy,Person,http://de.dbpedia.org/resource/Philip_D._Murphy,
134,413,416,USA,Location,http://de.dbpedia.org/resource/Vereinigte_Staaten,
134,904,947,Ex-Ministerpräsident Manfred Stolpe,Person,http://de.dbpedia.org/resource/Manfred_Stolpe,
134,699,766,Abschieds- tour durch Deutschland,Event,NIL,
134,307,335,US-Botschafter Philip Murphy,Person,http://de.dbpedia.org/resource/Philip_D._Murphy,
134,368,379,Deutschland,Location,http://de.dbpedia.org/resource/Deutschland,
135,2024,2027,FDP,Organisation,http://de.dbpedia.org/resource/FDP,
135,142,153,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
135,235,242,Landtag,Organisation,http://de.dbpedia.org/resource/Landtag,
135,372,385,Flughafen BER,Location,http://de.dbpedia.org/resource/Flughafen_Berlin_Brandenburg,
135,438,447,Tempelhof,Location,http://de.dbpedia.org/resource/Tempelhof,
135,477,482,Tegel,Location,http://de.dbpedia.org/resource/Flughafen_Berlin-Tegel,
135,584,589,Tegel,Location,http://de.dbpedia.org/resource/Flughafen_Berlin-Tegel,
135,812,817,Tegel,Location,http://de.dbpedia.org/resource/Flughafen_Berlin-Tegel,
135,999,1004,Tegel,Location,http://de.dbpedia.org/resource/Flughafen_Berlin-Tegel,
135,1896,1901,Tegel,Location,http://de.dbpedia.org/resource/Flughafen_Berlin-Tegel,
135,2249,2254,Tegel,Location,http://de.dbpedia.org/resource/Flughafen_Berlin-Tegel,
135,564,569,Senat,Organisation,http://de.dbpedia.org/resource/Senat,
135,847,852,Senat,Organisation,http://de.dbpedia.org/resource/Senat,
135,1311,1316,Senat,Organisation,http://de.dbpedia.org/resource/Senat,
135,1331,1335,Euro,Misc,NIL,
135,1509,1525,Beuth-Hochschule,Location,NIL,
135,1572,1575,EUR,Misc,http://de.dbpedia.org/resource/Euro,
135,1638,1641,EUR,Misc,http://de.dbpedia.org/resource/Euro,
135,1832,1856,Kurt-Schumacher-Quartier,Location,NIL,
136,692,710,Parks Sanssouci,Location,http://de.dbpedia.org/resource/Sanssouci,
136,367,371,Euro,Misc,http://de.dbpedia.org/resource/Euro,
136,417,421,Euro,Misc,http://de.dbpedia.org/resource/Euro,
136,1466,1470,Euro,Misc,http://de.dbpedia.org/resource/Euro,
136,499,550,Deutsche Hotel- und Gaststättenverband Brandenburg,Location,NIL,
136,795,801,DeHoGa,Location,NIL,
136,866,889,Berliner Stadtschlosses,Organisation,http://de.dbpedia.org/resource/Berliner_Stadtschloss,
136,845,851,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
136,1397,1403,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
136,1108,1110,U5,Location,http://de.dbpedia.org/resource/U-Bahnlinie_5_(Berlin),
136,938,964,Bundesbauminister Ramsauer,Person,NIL,
136,1168,1194,4. Berliner Stiftungswoche,Event,NIL,
136,1142,1146,Juli,Misc,NIL,
136,1303,1337,Verbraucherschutz-Senator Heilmann,Person,NIL,
137,42,67,Koreanische Kulturzentrum,Location,NIL,
137,72,87,Leipziger Platz,Location,http://de.dbpedia.org/resource/Leipziger_Platz,
137,732,741,Schmergow,Location,NIL,
137,746,774,Landkreis Potsdam-Mittelmark,Location,http://de.dbpedia.org/resource/Landkreis_Potsdam-Mittelmark,
137,862,874,Bauer Seidel,Person,NIL,
137,915,929,Süddeutschland,Location,NIL,
137,1028,1039,Deutschland,Location,http://de.dbpedia.org/resource/Deutschland,
137,1125,1136,Deutschland,Location,http://de.dbpedia.org/resource/Deutschland,
137,756,763,Potsdam,Location,http://de.dbpedia.org/resource/Postdam,
137,1315,1322,Potsdam,Location,http://de.dbpedia.org/resource/Postdam,
137,1247,1258,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
137,1371,1382,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
137,2759,2770,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
137,1606,1613,Spanien,Location,http://de.dbpedia.org/resource/Spanien,
137,1774,1780,Werder,Location,http://de.dbpedia.org/resource/Werder,
137,2485,2507,Gartenbau Brandenburgs,Location,http://de.dbpedia.org/resource/Brandenburg,
137,2722,2726,Euro,Misc,http://de.dbpedia.org/resource/Euro,
138,238,263,Berliner Classic Open Air,Event,NIL,
138,598,601,BER,Location,http://de.dbpedia.org/resource/Flughafen_Berlin_Brandenburg,
138,334,348,BER-Flughafens,Location,http://de.dbpedia.org/resource/Flughafen_Berlin_Brandenburg,
138,751,811,Sport- und Erholungszentrums,Location,http://de.dbpedia.org/resource/Sport-_und_Erholungszentrum,
138,819,825,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
138,812,815,SEZ,Location,http://de.dbpedia.org/resource/Sport-_und_Erholungszentrum,
138,1108,1111,SEZ,Location,http://de.dbpedia.org/resource/Sport-_und_Erholungszentrum,
138,1194,1198,Euro,Misc,http://de.dbpedia.org/resource/Euro,
138,1408,1412,Euro,Misc,http://de.dbpedia.org/resource/Euro,
138,1119,1136,Landsberger Allee,Location,http://de.dbpedia.org/resource/Landsberger_Allee,
138,1240,1265,Arbeitsgericht Eberswalde,Organisation,NIL,
138,1303,1323,Jobcenters Uckermark,Organisation,NIL,
139,32,36,Euro,Misc,http://de.dbpedia.org/resource/Euro,
139,281,292,Deutschland,Location,http://de.dbpedia.org/resource/Deutschland,
139,92,101,Volksbund,Organisation,http://de.dbpedia.org/resource/Volksbund_Deutsche_Kriegsgr%C3%A4berf%C3%BCrsorge,
139,83,87,Land,Organisation,http://de.dbpedia.org/resource/Landbund_(Deutschland),
140,1513,1518,Halbe,Location,http://de.dbpedia.org/resource/Halbe,
140,1465,1473,Internet,Misc,http://de.dbpedia.org/resource/Internet,
140,1378,1391,Freien Kräfte,Misc,NIL,
140,296,311,Hartmut Mehdorn,Person,http://de.dbpedia.org/resource/Hartmut_Mehdorn,
140,423,444,Flughafengesellschaft,Organisation,NIL,
140,502,524,Oberverwaltungsgericht,Organisation,http://de.dbpedia.org/resource/Oberverwaltungsgericht_Berlin-Brandenburg,
140,774,782,Neukölln,Location,http://de.dbpedia.org/resource/Berlin-Neuk%C3%B6lln,
140,1112,1153,brandenburgische Verfassungsschutz,Organisation,http://de.dbpedia.org/resource/Verfassungsschutz_Brandenburg,
140,1331,1334,NPD,Organisation,http://de.dbpedia.org/resource/Nationaldemokratische_Partei_Deutschlands,
140,1524,1549,Landkreis Dahme-Spreewald,Location,http://de.dbpedia.org/resource/Nationaldemokratische_Partei_Deutschlands,
140,1677,1681,Euro,Misc,http://de.dbpedia.org/resource/Euro,
140,1565,1574,Volksbund,Organisation,http://de.dbpedia.org/resource/Volksbund_Deutsche_Kriegsgr%C3%A4berf%C3%BCrsorge,
140,1737,1746,Volksbund,Organisation,http://de.dbpedia.org/resource/Volksbund_Deutsche_Kriegsgr%C3%A4berf%C3%BCrsorge,
140,1728,1732,Land,Organisation,http://de.dbpedia.org/resource/Landbund_(Deutschland),
141,547,554,Februar,Misc,http://de.dbpedia.org/resource/Februar,
141,49,53,Alex,Location,http://de.dbpedia.org/resource/Berlin_Alexanderplatz,
141,213,217,Alex,Location,http://de.dbpedia.org/resource/Berlin_Alexanderplatz,
141,558,562,Euro,Misc,http://de.dbpedia.org/resource/Euro,
141,595,599,Euro,Misc,http://de.dbpedia.org/resource/Euro,
141,820,827,Potsdam,Location,http://de.dbpedia.org/resource/Postdam,
141,755,805,Gesundheitsstaatssekretärin Hartwig-Tiedt,Person,http://de.dbpedia.org/resource/Almuth_Hartwig-Tiedt,
141,828,847,Organspendeausweise,Misc,NIL,
141,1177,1188,Luckenwalde,Location,http://de.dbpedia.org/resource/Luckenwalde,
141,1193,1209,Frankfurt (Oder),Location,http://de.dbpedia.org/resource/Frankfurt_(Oder),
141,1216,1249,Internationale Olympische Komitee,Organisation,http://de.dbpedia.org/resource/Internationales_Olympisches_Komitee,
142,1141,1182,denkmalgeschützten Liesenbrücken,Location,NIL,
142,1353,1375,Staatssekretär Gaebler,Person,http://de.dbpedia.org/resource/Christian_Gaebler,
142,107,113,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
142,1556,1578,Volkspark Humboldthain,Location,NIL,
142,389,395,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
142,1591,1611,Spreebogen in Moabit,Location,http://de.dbpedia.org/resource/Spree-Bogen,
142,464,470,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
142,1632,1647,Altkanzler Kohl,Person,http://de.dbpedia.org/resource/Helmuth_Kohl,
142,1654,1674,Käthe-Kollwitz-Büste,Work,NIL,
142,238,252,Konzern Veolia,Organisation,http://de.dbpedia.org/resource/Veolia_Verkehr,
142,423,428,Senat,Organisation,http://de.dbpedia.org/resource/Senat_von_Berlin,
142,682,696,Berliner Senat,Organisation,http://de.dbpedia.org/resource/Senat_von_Berlin,
142,502,523,Finanzsenator Nußbaum,Person,http://de.dbpedia.org/resource/Ulrich_Nu%C3%9Fbaum,
142,599,602,RWE,Organisation,http://de.dbpedia.org/resource/RWE,
142,861,881,Klinikum Lauchhammer,Organisation,NIL,
142,992,996,Euro,Misc,http://de.dbpedia.org/resource/Euro,
